"x","y"
"4280.1066783714105","1.370884E-15"
"4281.5963273572897","6.4677089999999999E-16"
"4283.0859763431599","4.3071119999999998E-16"
"4284.5756253290301","9.2313049999999998E-16"
"4286.0652743149103","1.2876599999999999E-15"
"4287.5549233007796","9.9902689999999995E-16"
"4289.0445722866498","5.7368279999999997E-16"
"4290.53422127253","4.1478300000000001E-16"
"4292.0238702584002","1.003313E-15"
"4293.5135192442804","5.3713160000000002E-16"
"4295.0031682301496","8.401903E-16"
"4296.4928172160198","1.16432E-15"
"4297.9824662019","7.9188969999999999E-16"
"4299.4721151877702","1.0325220000000001E-15"
"4300.9617641736504","1.0315790000000001E-15"
"4302.4514131595197","1.364535E-15"
"4303.9410621453899","1.306588E-15"
"4305.4307111312701","1.4183380000000001E-15"
"4306.9203601171403","1.5664740000000001E-15"
"4308.4100091030105","1.3742650000000001E-15"
"4309.8996580888897","1.017533E-15"
"4311.3893070747599","3.514295E-15"
"4312.8789560606401","1.6599509999999999E-15"
"4314.3686050465103","1.3414110000000001E-15"
"4315.8582540323896","1.2832150000000001E-15"
"4317.3479030182598","9.9274100000000005E-16"
"4318.83755200413","1.412836E-15"
"4320.3272009900102","1.4144910000000001E-15"
"4321.8168499758804","7.5717639999999997E-16"
"4323.3064989617496","1.271576E-15"
"4324.7961479476298","1.3641620000000001E-15"
"4326.2857969335","1.248058E-15"
"4327.7754459193802","1.0070520000000001E-15"
"4329.2650949052504","1.2950119999999999E-15"
"4330.7547438911197","1.1876989999999999E-15"
"4332.2443928769999","2.060269E-15"
"4333.7340418628701","4.6083389999999996E-15"
"4335.2236908487403","1.2614910000000001E-14"
"4336.7133398346195","2.8806830000000002E-14"
"4338.2029888204897","4.7975890000000003E-14"
"4339.6926378063699","5.7535179999999997E-14"
"4341.1822867922401","5.3130699999999997E-14"
"4342.6719357781203","4.0000620000000002E-14"
"4344.1615847639896","2.5573720000000001E-14"
"4345.6512337498598","1.260715E-14"
"4347.14088273574","5.3155869999999998E-15"
"4348.6305317216102","2.1456639999999999E-15"
"4350.1201807074904","1.45753E-15"
"4351.6098296933596","1.7090209999999999E-15"
"4353.0994786792298","1.11591E-15"
"4354.58912766511","1.8800770000000001E-15"
"4356.0787766509802","2.5510679999999998E-15"
"4357.5684256368504","5.2240020000000001E-15"
"4359.0580746227297","1.339198E-14"
"4360.5477236085999","2.4275859999999999E-14"
"4362.0373725944801","3.3137940000000003E-14"
"4363.5270215803503","3.289925E-14"
"4365.0166705662195","2.6407139999999999E-14"
"4366.5063195520997","1.760609E-14"
"4367.9959685379699","9.0796780000000004E-15"
"4369.4856175238501","4.3431789999999999E-15"
"4370.9752665097203","2.171679E-15"
"4372.4649154955896","1.234107E-15"
"4373.9545644814698","1.4049270000000001E-15"
"4375.44421346734","1.4163779999999999E-15"
"4376.9338624532202","1.5894290000000001E-15"
"4378.4235114390904","1.484615E-15"
"4379.9131604249596","1.9265379999999999E-15"
"4381.4028094108398","1.704831E-15"
"4382.89245839671","1.0217169999999999E-15"
"4384.3821073825902","1.5965289999999999E-15"
"4385.8717563684604","1.669245E-15"
"4387.3614053543297","1.814558E-15"
"4388.8510543402099","1.9078190000000001E-15"
"4390.3407033260801","1.400377E-15"
"4391.8303523119503","1.8239320000000001E-15"
"4393.3200012978295","1.3068949999999999E-15"
"4394.8096502836997","1.2990390000000001E-15"
"4396.2992992695799","1.1163710000000001E-15"
"4397.7889482554501","2.1856609999999999E-15"
"4399.2785972413203","2.557751E-15"
"4400.7682462271996","1.2465600000000001E-15"
"4402.2578952130698","9.0146259999999998E-16"
"4403.74754419894","1.1859970000000001E-15"
"4405.2371931848202","1.313732E-15"
"4406.7268421706904","2.0614529999999999E-15"
"4408.2164911565696","2.0986900000000002E-15"
"4409.7061401424398","1.3113940000000001E-15"
"4411.19578912832","1.2127290000000001E-15"
"4412.6854381141902","1.0913309999999999E-15"
"4414.1750871000604","1.3636660000000001E-15"
"4415.6647360859397","1.293579E-15"
"4417.1543850718099","9.7535359999999991E-16"
"4418.6440340576801","9.7445969999999992E-16"
"4420.1336830435603","1.1298449999999999E-15"
"4421.6233320294295","1.121686E-15"
"4423.1129810153097","9.1051140000000002E-16"
"4424.6026300011799","8.6266789999999996E-16"
"4426.0922789870501","1.215436E-15"
"4427.5819279729303","1.3486000000000001E-15"
"4429.0715769587996","1.4118319999999999E-15"
"4430.5612259446798","1.4219719999999999E-15"
"4432.05087493055","1.8069609999999999E-15"
"4433.5405239164202","1.3689979999999999E-15"
"4435.0301729023004","1.2246270000000001E-15"
"4436.5198218881696","1.244936E-15"
"4438.0094708740498","1.0731509999999999E-15"
"4439.49911985992","9.3088039999999998E-16"
"4440.9887688457902","9.5419440000000003E-16"
"4442.4784178316704","1.283109E-15"
"4443.9680668175397","1.320278E-15"
"4445.4577158034099","1.341514E-15"
"4446.9473647892901","1.5141019999999999E-15"
"4448.4370137751603","1.6492120000000001E-15"
"4449.9266627610396","1.4183860000000001E-15"
"4451.4163117469097","1.417232E-15"
"4452.9059607327799","1.2027400000000001E-15"
"4454.3956097186601","1.3743149999999999E-15"
"4455.8852587045303","1.599281E-15"
"4457.3749076904096","1.5429819999999999E-15"
"4458.8645566762798","1.362914E-15"
"4460.35420566215","1.203378E-15"
"4461.8438546480302","1.4595339999999999E-15"
"4463.3335036339004","1.7561450000000001E-15"
"4464.8231526197796","1.5160999999999999E-15"
"4466.3128016056498","2.40616E-15"
"4467.80245059152","4.1380179999999997E-15"
"4469.2920995774002","6.1709979999999999E-15"
"4470.7817485632704","7.7411069999999998E-15"
"4472.2713975491397","8.0199180000000007E-15"
"4473.7610465350199","6.371817E-15"
"4475.2506955208901","4.7115820000000004E-15"
"4476.7403445067703","2.5751839999999998E-15"
"4478.2299934926396","1.212104E-15"
"4479.7196424785097","1.4813820000000001E-15"
"4481.2092914643899","1.4658949999999999E-15"
"4482.6989404502601","1.211726E-15"
"4484.1885894361403","1.0955909999999999E-15"
"4485.6782384220096","1.4407569999999999E-15"
"4487.1678874078798","1.534423E-15"
"4488.65753639376","1.233592E-15"
"4490.1471853796302","1.566288E-15"
"4491.6368343655104","1.8804729999999998E-15"
"4493.1264833513796","1.735586E-15"
"4494.6161323372498","1.45919E-15"
"4496.10578132313","1.3584770000000001E-15"
"4497.5954303090002","8.6421870000000001E-16"
"4499.0850792948704","1.1388699999999999E-15"
"4500.5747282807497","1.3156349999999999E-15"
"4502.0643772666199","1.2237080000000001E-15"
"4503.5540262525001","1.411999E-15"
"4505.0436752383703","1.6133979999999999E-15"
"4506.5333242242496","1.4801990000000001E-15"
"4508.0229732101197","1.90702E-15"
"4509.5126221959899","1.9333359999999999E-15"
"4511.0022711818701","1.8379979999999999E-15"
"4512.4919201677403","1.8559890000000002E-15"
"4513.9815691536096","1.8586380000000001E-15"
"4515.4712181394898","1.782163E-15"
"4516.96086712536","1.6361090000000001E-15"
"4518.4505161112402","1.4233810000000001E-15"
"4519.9401650971104","1.4778580000000001E-15"
"4521.4298140829796","1.5763979999999999E-15"
"4522.9194630688598","1.190013E-15"
"4524.40911205473","1.5578429999999999E-15"
"4525.8987610406102","1.382634E-15"
"4527.3884100264804","1.390958E-15"
"4528.8780590123497","1.3669309999999999E-15"
"4530.3677079982299","1.554875E-15"
"4531.8573569841001","1.9381189999999998E-15"
"4533.3470059699803","4.5522830000000001E-15"
"4534.8366549558496","7.7218680000000005E-15"
"4536.3263039417197","4.6585220000000002E-15"
"4537.8159529275999","3.8055049999999999E-15"
"4539.3056019134701","5.7744120000000003E-15"
"4540.7952508993503","6.3116870000000004E-15"
"4542.2848998852196","5.827619E-15"
"4543.7745488710898","4.5877640000000003E-15"
"4545.26419785697","3.2473669999999999E-15"
"4546.7538468428402","1.950897E-15"
"4548.2434958287104","1.9038309999999998E-15"
"4549.7331448145897","1.4381260000000001E-15"
"4551.2227938004598","1.4610959999999999E-15"
"4552.71244278634","1.4985429999999999E-15"
"4554.2020917722102","1.2855839999999999E-15"
"4555.6917407580804","1.4932580000000001E-15"
"4557.1813897439597","1.671131E-15"
"4558.6710387298299","1.6001220000000001E-15"
"4560.1606877157001","1.1860789999999999E-15"
"4561.6503367015803","1.534892E-15"
"4563.1399856874496","1.530804E-15"
"4564.6296346733297","1.5342170000000001E-15"
"4566.1192836591999","1.4767569999999999E-15"
"4567.6089326450701","9.0206340000000009E-16"
"4569.0985816309503","1.7888620000000001E-15"
"4570.5882306168196","1.890006E-15"
"4572.0778796026998","1.648199E-15"
"4573.56752858857","1.5536979999999999E-15"
"4575.0571775744502","1.4861040000000001E-15"
"4576.5468265603204","1.5910960000000001E-15"
"4578.0364755461896","1.454691E-15"
"4579.5261245320698","1.2483199999999999E-15"
"4581.01577351794","1.3090970000000001E-15"
"4582.5054225038102","1.318417E-15"
"4583.9950714896904","1.588438E-15"
"4585.4847204755597","1.768037E-15"
"4586.9743694614299","1.64767E-15"
"4588.4640184473101","1.34345E-15"
"4589.9536674331803","1.6510309999999999E-15"
"4591.4433164190596","1.467757E-15"
"4592.9329654049297","1.1691189999999999E-15"
"4594.4226143908099","1.370839E-15"
"4595.9122633766801","1.803339E-15"
"4597.4019123625503","1.8502520000000001E-15"
"4598.8915613484296","1.491911E-15"
"4600.3812103342998","1.854954E-15"
"4601.87085932017","2.3271470000000001E-15"
"4603.3605083060502","2.8257940000000002E-15"
"4604.8501572919204","3.5741350000000002E-15"
"4606.3398062777997","3.7897250000000003E-15"
"4607.8294552636698","2.5935020000000001E-15"
"4609.31910424954","2.084024E-15"
"4610.8087532354202","2.0692129999999998E-15"
"4612.2984022212904","1.683139E-15"
